Thành_Phố,Quận_Huyện,Giá_Cho_Thuê,Log_Giá,Diện_Tích_m2,Log_Diện_Tích,Máy_Lạnh,Nóng_Lạnh,Thang_Máy,Tủ_Lạnh,Máy_Giặt,Đầy_Đủ_Nội_Thất,Có_Gác_Lửng,Bảo_Vệ_An_Ninh,Giờ_Tự_Do,Không_Chung_Chủ
Đà Nẵng,Sơn Trà,2.5,1.252762968495368,25.0,3.258096538021482,1,0,0,0,0,0,1,1,1,1
Đà Nẵng,Liên Chiểu,2.9,1.3609765531356006,35.5,3.597312260588446,0,0,0,0,0,0,1,1,0,0
Đà Nẵng,Thanh Khê,2.2,1.1631508098056809,20.0,3.044522437723423,0,0,1,0,0,0,1,1,0,0
Đà Nẵng,Hải Châu,4.0,1.6094379124341003,25.0,3.258096538021482,0,0,0,0,0,0,0,1,0,0
Đà Nẵng,Sơn Trà,2.0,1.0986122886681098,25.0,3.258096538021482,1,1,0,1,0,0,1,1,0,0
Đà Nẵng,Hải Châu,1.5,0.9162907318741551,16.0,2.833213344056216,0,0,0,0,0,0,0,1,0,0
Đà Nẵng,Hải Châu,1.5,0.9162907318741551,18.0,2.9444389791664403,0,0,0,0,0,0,0,0,1,0
Đà Nẵng,Liên Chiểu,1.3,0.832909122935104,18.0,2.9444389791664403,1,0,0,0,0,0,0,1,0,0
Đà Nẵng,Sơn Trà,2.2,1.1631508098056809,18.0,2.9444389791664403,0,0,0,0,0,0,0,1,0,0
Đà Nẵng,Hải Châu,3.5,1.5040773967762742,45.0,3.828641396489095,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,Liên Chiểu,2.0,1.0986122886681098,40.0,3.713572066704308,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,Liên Chiểu,1.3,0.832909122935104,12.0,2.5649493574615367,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,Liên Chiểu,3.5,1.5040773967762742,19.0,2.995732273553991,0,0,0,0,0,1,0,1,1,0
Đà Nẵng,Hải Châu,2.5,1.252762968495368,30.0,3.4339872044851463,0,0,0,0,0,0,0,1,1,0
Đà Nẵng,Thanh Khê,1.3,0.832909122935104,12.0,2.5649493574615367,0,0,0,0,0,0,0,1,0,0
Đà Nẵng,Hải Châu,3.5,1.5040773967762742,28.0,3.367295829986474,0,0,1,0,0,0,0,1,0,0
Đà Nẵng,Sơn Trà,3.5,1.5040773967762742,35.0,3.58351893845611,1,1,0,1,1,1,0,0,0,0
Đà Nẵng,Hải Châu,1.9,1.0647107369924282,30.0,3.4339872044851463,1,1,0,0,0,0,0,0,0,1
Đà Nẵng,Sơn Trà,3.5,1.5040773967762742,35.0,3.58351893845611,0,0,0,0,0,1,0,0,0,0
Đà Nẵng,Sơn Trà,2.5,1.252762968495368,20.0,3.044522437723423,0,0,0,0,0,0,1,0,0,0
Đà Nẵng,Liên Chiểu,2.7,1.308332819650179,30.0,3.4339872044851463,1,1,1,0,1,1,0,1,0,0
Đà Nẵng,Ngũ Hành Sơn,3.3,1.4586150226995167,25.0,3.258096538021482,1,0,0,1,1,1,0,0,0,0
Đà Nẵng,Cẩm Lệ,1.4,0.8754687373538999,18.0,2.9444389791664403,0,0,0,0,0,0,0,1,0,1
Đà Nẵng,Thanh Khê,2.2,1.1631508098056809,20.0,3.044522437723423,1,0,0,0,0,0,0,0,0,0
Đà Nẵng,Ngũ Hành Sơn,3.5,1.5040773967762742,25.0,3.258096538021482,1,1,1,0,0,0,0,0,1,0
Đà Nẵng,Ngũ Hành Sơn,3.0,1.3862943611198906,25.0,3.258096538021482,0,1,1,0,0,0,0,1,0,0
Đà Nẵng,Ngũ Hành Sơn,2.5,1.252762968495368,50.0,3.9318256327243257,0,1,0,0,1,0,0,1,1,1
Đà Nẵng,Liên Chiểu,2.0,1.0986122886681098,35.0,3.58351893845611,0,0,0,0,0,0,0,0,1,1
Đà Nẵng,Sơn Trà,3.2,1.4350845252893227,40.0,3.713572066704308,1,1,0,0,1,1,0,0,1,0
Đà Nẵng,Hải Châu,2.6,1.2809338454620642,32.0,3.4965075614664802,0,0,0,0,0,0,0,1,0,0
Đà Nẵng,Sơn Trà,3.7,1.547562508716013,20.0,3.044522437723423,1,1,1,0,0,1,0,1,1,0
Đà Nẵng,Thanh Khê,1.4,0.8754687373538999,15.0,2.772588722239781,0,0,0,0,0,0,0,1,0,1
Đà Nẵng,Cẩm Lệ,2.0,1.0986122886681098,20.0,3.044522437723423,0,0,0,0,0,0,1,1,0,0
Đà Nẵng,Ngũ Hành Sơn,2.0,1.0986122886681098,20.0,3.044522437723423,0,0,0,0,0,0,0,1,1,0
Đà Nẵng,Sơn Trà,2.0,1.0986122886681098,16.0,2.833213344056216,1,0,0,0,0,0,0,1,0,0
Đà Nẵng,Hải Châu,3.6,1.5260563034950492,13.0,2.6390573296152584,1,1,0,1,1,1,0,1,0,0
Đà Nẵng,Hải Châu,4.5,1.7047480922384253,25.0,3.258096538021482,1,1,0,1,1,1,0,1,1,1
Đà Nẵng,Hải Châu,2.0,1.0986122886681098,17.0,2.8903717578961645,0,0,0,0,0,0,0,0,0,1
Đà Nẵng,Hải Châu,3.2,1.4350845252893227,30.0,3.4339872044851463,0,0,1,0,0,1,0,0,0,0
Đà Nẵng,Cẩm Lệ,2.5,1.252762968495368,20.0,3.044522437723423,0,0,0,0,0,0,0,1,0,0
Đà Nẵng,Hải Châu,2.0,1.0986122886681098,30.0,3.4339872044851463,0,1,0,0,0,0,1,0,0,0
Đà Nẵng,Hải Châu,1.8,1.0296194171811581,12.0,2.5649493574615367,0,0,0,0,0,0,0,1,0,0
Đà Nẵng,Cẩm Lệ,2.5,1.252762968495368,20.0,3.044522437723423,0,1,0,0,0,0,1,0,1,0
Đà Nẵng,Liên Chiểu,1.8,1.0296194171811581,35.0,3.58351893845611,0,0,0,0,0,0,0,0,1,1
Đà Nẵng,Hải Châu,2.0,1.0986122886681098,25.0,3.258096538021482,0,0,0,1,0,0,0,1,0,0
Đà Nẵng,Thanh Khê,2.7,1.308332819650179,40.0,3.713572066704308,0,0,0,0,0,0,0,1,1,0
Đà Nẵng,Cẩm Lệ,3.5,1.5040773967762742,20.0,3.044522437723423,1,0,0,1,1,0,0,0,0,0
Đà Nẵng,Hải Châu,1.3,0.832909122935104,18.0,2.9444389791664403,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,Hải Châu,2.7,1.308332819650179,23.0,3.1780538303479458,0,0,0,0,0,0,1,1,0,0
Đà Nẵng,Cẩm Lệ,2.5,1.252762968495368,40.0,3.713572066704308,1,1,0,1,1,1,0,0,0,0
Đà Nẵng,Hải Châu,1.7,0.9932517730102833,12.0,2.5649493574615367,0,0,0,0,0,0,1,0,0,1
Đà Nẵng,Liên Chiểu,1.5,0.9162907318741551,16.3,2.8507065015037334,0,0,0,0,0,0,1,1,0,0
Đà Nẵng,Sơn Trà,2.8,1.33500106673234,30.0,3.4339872044851463,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,Sơn Trà,3.0,1.3862943611198906,25.0,3.258096538021482,1,0,1,0,1,0,0,1,0,0
Đà Nẵng,Cẩm Lệ,0.85,0.6151856390902334,18.0,2.9444389791664403,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,Hải Châu,1.0,0.6931471805599453,15.0,2.772588722239781,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,Liên Chiểu,1.4,0.8754687373538999,18.0,2.9444389791664403,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,Cẩm Lệ,1.5,0.9162907318741551,20.0,3.044522437723423,0,0,0,0,0,0,0,0,0,1
Đà Nẵng,Hải Châu,1.5,0.9162907318741551,15.0,2.772588722239781,0,0,0,0,0,0,0,1,0,0
Đà Nẵng,Hải Châu,1.6,0.9555114450274363,16.0,2.833213344056216,1,1,0,1,0,0,0,1,0,1
Đà Nẵng,Hải Châu,1.5,0.9162907318741551,20.0,3.044522437723423,0,0,0,0,0,0,1,1,1,0
Đà Nẵng,Hải Châu,2.5,1.252762968495368,25.0,3.258096538021482,1,1,0,0,1,0,0,0,1,0
Đà Nẵng,Hải Châu,1.5,0.9162907318741551,40.0,3.713572066704308,1,1,0,0,0,0,0,0,0,1
Đà Nẵng,Liên Chiểu,1.4,0.8754687373538999,18.0,2.9444389791664403,1,0,0,0,0,0,0,1,0,0
Đà Nẵng,Cẩm Lệ,1.5,0.9162907318741551,25.0,3.258096538021482,0,0,0,0,0,0,1,1,0,0
Đà Nẵng,Thanh Khê,1.8,1.0296194171811581,30.0,3.4339872044851463,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,Liên Chiểu,0.8,0.5877866649021191,15.75,2.8183982582710754,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,Sơn Trà,2.8,1.33500106673234,23.0,3.1780538303479458,1,1,0,0,0,0,0,1,0,0
Đà Nẵng,Cẩm Lệ,1.5,0.9162907318741551,15.0,2.772588722239781,0,0,0,0,0,0,0,1,0,1
Đà Nẵng,Hải Châu,3.5,1.5040773967762742,35.0,3.58351893845611,0,0,0,0,0,0,0,1,0,0
Đà Nẵng,Ngũ Hành Sơn,2.5,1.252762968495368,35.0,3.58351893845611,0,1,1,0,0,0,0,0,0,0
Đà Nẵng,Ngũ Hành Sơn,1.5,0.9162907318741551,20.0,3.044522437723423,0,0,0,0,0,0,0,1,0,1
Đà Nẵng,Liên Chiểu,1.1,0.7419373447293773,35.0,3.58351893845611,0,0,0,0,0,0,1,0,0,1
Đà Nẵng,Thanh Khê,1.7,0.9932517730102833,25.0,3.258096538021482,1,0,0,0,0,0,0,0,0,0
Đà Nẵng,Hải Châu,2.3,1.1939224684724346,30.0,3.4339872044851463,0,1,0,0,0,0,0,0,0,0
Đà Nẵng,Cẩm Lệ,2.5,1.252762968495368,25.0,3.258096538021482,1,0,0,0,0,0,1,1,1,1
Đà Nẵng,Cẩm Lệ,2.5,1.252762968495368,25.0,3.258096538021482,0,1,0,0,0,0,1,0,1,0
Đà Nẵng,Cẩm Lệ,4.0,1.6094379124341003,26.3,3.3068867021909143,0,0,1,0,0,0,0,1,0,0
Đà Nẵng,Cẩm Lệ,3.0,1.3862943611198906,25.0,3.258096538021482,1,1,0,0,1,1,0,1,0,0
Đà Nẵng,Sơn Trà,1.5,0.9162907318741551,18.0,2.9444389791664403,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,Ngũ Hành Sơn,3.0,1.3862943611198906,30.0,3.4339872044851463,0,0,0,1,1,0,1,1,0,0
Đà Nẵng,Liên Chiểu,2.5,1.252762968495368,40.0,3.713572066704308,0,0,0,0,0,0,1,0,0,0
Đà Nẵng,Liên Chiểu,1.0,0.6931471805599453,20.0,3.044522437723423,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,Thanh Khê,2.6,1.2809338454620642,30.0,3.4339872044851463,1,0,0,0,0,0,1,1,0,1
Đà Nẵng,Sơn Trà,3.5,1.5040773967762742,30.0,3.4339872044851463,1,1,0,0,1,0,0,1,1,0
Đà Nẵng,Sơn Trà,1.5,0.9162907318741551,20.0,3.044522437723423,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,Cẩm Lệ,2.0,1.0986122886681098,20.0,3.044522437723423,0,1,0,0,0,0,1,0,1,0
Đà Nẵng,Thanh Quan,1.5,0.9162907318741551,20.0,3.044522437723423,0,1,0,1,1,1,0,1,0,0
Đà Nẵng,Sơn Trà,2.2,1.1631508098056809,25.0,3.258096538021482,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,Sơn Trà,3.5,1.5040773967762742,30.0,3.4339872044851463,1,0,1,0,1,0,0,1,1,1
Đà Nẵng,Thanh Khê,2.7,1.308332819650179,20.0,3.044522437723423,1,0,0,0,0,0,0,1,0,0
Đà Nẵng,Cẩm Lệ,1.0,0.6931471805599453,20.0,3.044522437723423,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,Cẩm Lệ,2.0,1.0986122886681098,30.0,3.4339872044851463,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,Sơn Trà,3.0,1.3862943611198906,40.0,3.713572066704308,0,0,0,0,0,1,0,1,0,0
Đà Nẵng,Cẩm Lệ,2.5,1.252762968495368,22.0,3.1354942159291497,0,0,0,0,0,0,0,1,0,0
Đà Nẵng,Liên Chiểu,1.2,0.7884573603642702,25.0,3.258096538021482,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,Hải Châu,2.5,1.252762968495368,30.0,3.4339872044851463,1,1,0,0,0,0,0,1,0,0
Đà Nẵng,Ngũ Hành Sơn,1.6,0.9555114450274363,14.0,2.70805020110221,0,0,0,0,1,0,0,1,1,0
Đà Nẵng,Hải Châu,3.8,1.5686159179138452,30.0,3.4339872044851463,1,0,0,1,1,1,0,1,0,1
Đà Nẵng,Sơn Trà,2.8,1.33500106673234,25.0,3.258096538021482,1,1,1,1,1,1,0,0,1,1
Đà Nẵng,Cẩm Lệ,1.2,0.7884573603642702,25.0,3.258096538021482,0,0,0,0,0,0,0,1,0,0
Đà Nẵng,Sơn Trà,3.5,1.5040773967762742,35.0,3.58351893845611,1,1,1,1,1,0,0,0,1,1
Đà Nẵng,Liên Chiểu,1.3,0.832909122935104,17.0,2.8903717578961645,0,0,0,0,0,0,0,0,0,1
Đà Nẵng,Cẩm Lệ,3.0,1.3862943611198906,20.0,3.044522437723423,0,0,0,0,0,1,0,1,1,1
Đà Nẵng,Liên Chiểu,1.5,0.9162907318741551,25.0,3.258096538021482,0,0,0,0,0,0,0,1,1,0
Đà Nẵng,Thanh Khê,1.8,1.0296194171811581,28.0,3.367295829986474,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,Cẩm Lệ,1.5,0.9162907318741551,20.0,3.044522437723423,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,Sơn Trà,2.8,1.33500106673234,40.0,3.713572066704308,0,0,0,0,0,0,0,1,0,0
Đà Nẵng,Thanh Khê,2.5,1.252762968495368,18.0,2.9444389791664403,0,0,0,0,0,0,0,1,0,0
Đà Nẵng,Sơn Trà,2.8,1.33500106673234,24.0,3.2188758248682006,1,1,0,0,1,1,0,1,0,0
Đà Nẵng,Hải Châu,1.4,0.8754687373538999,30.0,3.4339872044851463,0,0,0,0,0,1,0,1,1,0
Đà Nẵng,Sơn Trà,2.5,1.252762968495368,46.0,3.8501476017100584,0,0,0,0,0,0,0,1,0,0
Đà Nẵng,Liên Chiểu,1.3,0.832909122935104,20.0,3.044522437723423,0,0,0,0,0,0,1,0,0,0
Đà Nẵng,Thanh Khê,1.8,1.0296194171811581,30.0,3.4339872044851463,1,0,0,1,0,0,0,1,0,0
Đà Nẵng,Liên Chiểu,2.0,1.0986122886681098,20.0,3.044522437723423,0,0,0,0,0,0,1,1,0,0
Đà Nẵng,Liên Chiểu,1.5,0.9162907318741551,20.0,3.044522437723423,0,0,0,0,0,0,1,1,0,1
Đà Nẵng,Sơn Trà,4.5,1.7047480922384253,25.0,3.258096538021482,0,0,0,0,0,0,0,1,0,0
Đà Nẵng,Liên Chiểu,2.5,1.252762968495368,22.0,3.1354942159291497,0,0,0,0,0,0,0,0,0,1
Đà Nẵng,Liên Chiểu,1.2,0.7884573603642702,25.0,3.258096538021482,0,0,0,0,0,0,0,1,0,0
Đà Nẵng,Sơn Trà,1.5,0.9162907318741551,18.0,2.9444389791664403,0,0,0,0,0,0,0,0,0,1
Đà Nẵng,Hải Châu,1.5,0.9162907318741551,20.0,3.044522437723423,0,0,0,1,1,0,0,0,0,0
Đà Nẵng,Sơn Trà,2.4,1.2237754316221157,20.0,3.044522437723423,0,0,0,0,0,0,1,1,1,0
Đà Nẵng,Ngũ Hành Sơn,1.2,0.7884573603642702,18.0,2.9444389791664403,0,0,0,0,0,0,0,1,1,0
Đà Nẵng,Hải Châu,3.0,1.3862943611198906,30.0,3.4339872044851463,0,0,0,0,0,0,1,0,0,0
Đà Nẵng,Liên Chiểu,2.0,1.0986122886681098,30.0,3.4339872044851463,0,0,0,0,0,0,1,1,0,0
Đà Nẵng,Liên Chiểu,1.1,0.7419373447293773,18.0,2.9444389791664403,1,0,0,0,0,0,0,1,0,0
Đà Nẵng,Hải Châu,0.8,0.5877866649021191,20.0,3.044522437723423,0,0,0,0,0,0,0,1,0,1
Đà Nẵng,Hải Châu,1.0,0.6931471805599453,25.0,3.258096538021482,0,0,0,0,0,0,0,1,0,0
Đà Nẵng,Cẩm Lệ,3.0,1.3862943611198906,25.0,3.258096538021482,1,1,0,0,1,0,0,0,0,0
Đà Nẵng,Ngũ Hành Sơn,1.5,0.9162907318741551,12.0,2.5649493574615367,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,Thanh Khê,2.0,1.0986122886681098,24.0,3.2188758248682006,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,Liên Chiểu,2.5,1.252762968495368,20.0,3.044522437723423,1,1,0,1,1,0,0,0,0,0
Đà Nẵng,Liên Chiểu,1.4,0.8754687373538999,22.0,3.1354942159291497,0,0,0,0,0,0,1,1,0,0
Đà Nẵng,Cẩm Lệ,1.2,0.7884573603642702,25.0,3.258096538021482,0,0,0,0,0,0,0,1,1,1
Đà Nẵng,Hải Châu,1.7,0.9932517730102833,12.0,2.5649493574615367,0,0,0,0,0,0,1,0,0,1
Đà Nẵng,Sơn Trà,2.5,1.252762968495368,45.0,3.828641396489095,0,0,0,0,0,0,0,0,1,1
Đà Nẵng,Sơn Trà,3.0,1.3862943611198906,40.0,3.713572066704308,0,0,0,0,0,0,1,1,0,0
Đà Nẵng,Hải Châu,1.1,0.7419373447293773,12.0,2.5649493574615367,0,0,0,0,0,0,0,1,0,0
Đà Nẵng,Hải Châu,1.8,1.0296194171811581,12.0,2.5649493574615367,0,1,0,0,0,0,0,0,0,1
Đà Nẵng,Sơn Trà,3.0,1.3862943611198906,25.0,3.258096538021482,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,Liên Chiểu,1.3,0.832909122935104,20.0,3.044522437723423,0,1,0,0,0,0,0,1,0,0
Đà Nẵng,Liên Chiểu,3.2,1.4350845252893227,40.0,3.713572066704308,1,1,0,0,0,1,0,0,0,0
Đà Nẵng,Thanh Khê,2.0,1.0986122886681098,12.0,2.5649493574615367,1,0,0,0,0,0,0,1,0,0
Đà Nẵng,Ngũ Hành Sơn,3.0,1.3862943611198906,50.0,3.9318256327243257,0,0,0,0,0,0,0,1,0,0
Đà Nẵng,Liên Chiểu,1.8,1.0296194171811581,25.0,3.258096538021482,1,0,0,0,1,0,1,1,1,0
Đà Nẵng,Thanh Khê,2.5,1.252762968495368,40.0,3.713572066704308,0,0,0,0,0,0,0,1,1,1
Đà Nẵng,Hải Châu,1.8,1.0296194171811581,35.0,3.58351893845611,0,0,0,0,0,0,0,1,0,0
Đà Nẵng,Hải Châu,1.8,1.0296194171811581,20.0,3.044522437723423,1,1,0,0,0,0,0,0,0,0
Đà Nẵng,Sơn Trà,1.0,0.6931471805599453,20.0,3.044522437723423,0,0,0,0,0,0,0,0,1,0
Đà Nẵng,Hải Châu,2.5,1.252762968495368,15.0,2.772588722239781,1,0,0,0,0,0,0,0,0,0
Đà Nẵng,Sơn Trà,1.2,0.7884573603642702,18.0,2.9444389791664403,0,0,0,0,0,0,0,1,0,0
Đà Nẵng,Hải Châu,4.5,1.7047480922384253,35.0,3.58351893845611,0,0,1,0,1,1,0,1,0,0
Đà Nẵng,Hải Châu,2.7,1.308332819650179,24.0,3.2188758248682006,0,0,0,0,0,0,0,1,0,0
Đà Nẵng,Hải Châu,1.5,0.9162907318741551,16.0,2.833213344056216,0,0,0,0,0,0,0,1,0,0
Đà Nẵng,Hải Châu,2.0,1.0986122886681098,30.0,3.4339872044851463,0,0,0,0,0,0,1,1,0,0
Đà Nẵng,Liên Chiểu,0.7,0.5306282510621704,20.0,3.044522437723423,0,0,0,0,0,0,0,1,0,0
Đà Nẵng,Liên Chiểu,0.9,0.6418538861723948,18.0,2.9444389791664403,0,0,0,0,0,0,0,1,0,0
Đà Nẵng,Ngũ Hành Sơn,5.0,1.791759469228055,42.0,3.7612001156935624,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,Hải Châu,1.4,0.8754687373538999,16.0,2.833213344056216,1,1,0,1,1,0,0,1,0,1
Đà Nẵng,Hải Châu,3.0,1.3862943611198906,30.0,3.4339872044851463,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,Sơn Trà,1.0,0.6931471805599453,16.0,2.833213344056216,0,0,0,0,0,0,1,1,0,1
Đà Nẵng,Liên Chiểu,1.1,0.7419373447293773,20.0,3.044522437723423,0,0,0,0,0,0,0,1,0,0
Đà Nẵng,Cẩm Lệ,2.2,1.1631508098056809,30.0,3.4339872044851463,0,0,0,0,0,0,1,0,0,0
Đà Nẵng,Liên Chiểu,0.8,0.5877866649021191,15.0,2.772588722239781,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,Ngũ Hành Sơn,2.0,1.0986122886681098,20.0,3.044522437723423,0,0,0,0,0,0,1,1,0,0
Đà Nẵng,Hải Châu,3.0,1.3862943611198906,30.0,3.4339872044851463,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,Hải Châu,1.5,0.9162907318741551,18.0,2.9444389791664403,0,0,0,0,0,0,0,1,0,0
Đà Nẵng,Thanh Khê,1.5,0.9162907318741551,30.0,3.4339872044851463,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,Sơn Trà,1.2,0.7884573603642702,16.0,2.833213344056216,0,0,0,0,0,0,0,1,0,0
Đà Nẵng,Sơn Trà,2.0,1.0986122886681098,40.0,3.713572066704308,0,0,0,0,0,0,0,1,0,0
Đà Nẵng,Cẩm Lệ,1.5,0.9162907318741551,22.0,3.1354942159291497,0,0,0,0,0,0,1,1,0,0
Đà Nẵng,Thanh Khê,0.9,0.6418538861723948,30.0,3.4339872044851463,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,Cẩm Lệ,2.0,1.0986122886681098,30.0,3.4339872044851463,0,0,0,0,0,0,1,1,0,0
Đà Nẵng,Sơn Trà,1.0,0.6931471805599453,18.0,2.9444389791664403,0,0,0,0,0,0,0,1,1,1
Đà Nẵng,Sơn Trà,2.0,1.0986122886681098,40.0,3.713572066704308,0,0,0,0,0,0,0,1,0,0
Đà Nẵng,Ngũ Hành Sơn,1.0,0.6931471805599453,20.0,3.044522437723423,1,0,0,0,0,0,0,1,0,0
Đà Nẵng,Hải Châu,3.0,1.3862943611198906,30.0,3.4339872044851463,1,1,0,1,0,0,0,1,1,0
Đà Nẵng,Hải Châu,2.2,1.1631508098056809,19.0,2.995732273553991,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,Liên Chiểu,1.4,0.8754687373538999,20.0,3.044522437723423,0,0,0,0,0,0,0,1,1,0
Đà Nẵng,Ngũ Hành Sơn,1.6,0.9555114450274363,24.0,3.2188758248682006,0,0,0,0,0,0,1,1,0,0
Đà Nẵng,Cẩm Lệ,1.0,0.6931471805599453,16.0,2.833213344056216,0,0,0,0,0,0,1,1,0,0
Đà Nẵng,Thanh Khê,2.0,1.0986122886681098,12.0,2.5649493574615367,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,Hải Châu,1.2,0.7884573603642702,30.0,3.4339872044851463,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,Hải Châu,3.5,1.5040773967762742,30.0,3.4339872044851463,1,1,0,1,1,1,0,1,0,0
Đà Nẵng,Cẩm Lệ,1.3,0.832909122935104,15.0,2.772588722239781,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,Hải Châu,2.0,1.0986122886681098,15.0,2.772588722239781,0,0,0,0,0,0,0,1,1,0
Đà Nẵng,Hải Châu,1.8,1.0296194171811581,18.0,2.9444389791664403,0,0,0,0,0,0,1,1,0,1
Đà Nẵng,Hải Châu,1.7,0.9932517730102833,16.0,2.833213344056216,1,1,0,0,0,0,0,1,1,1
Đà Nẵng,Hải Châu,2.0,1.0986122886681098,20.0,3.044522437723423,0,1,0,0,0,0,0,1,0,0
Đà Nẵng,Hải Châu,1.8,1.0296194171811581,36.0,3.6109179126442243,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,Cẩm Lệ,1.7,0.9932517730102833,25.0,3.258096538021482,0,0,0,0,0,0,1,1,0,0
Đà Nẵng,Hải Châu,2.2,1.1631508098056809,15.0,2.772588722239781,0,0,0,0,0,0,0,1,1,0
Đà Nẵng,Liên Chiểu,2.0,1.0986122886681098,50.0,3.9318256327243257,1,1,0,0,1,0,0,0,0,0
Đà Nẵng,Liên Chiểu,1.6,0.9555114450274363,15.0,2.772588722239781,1,1,0,0,0,0,0,1,0,0
Đà Nẵng,Liên Chiểu,1.5,0.9162907318741551,20.0,3.044522437723423,0,0,0,0,0,0,1,1,0,0
Đà Nẵng,Thanh Khê,1.5,0.9162907318741551,15.0,2.772588722239781,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,Thanh Khê,2.0,1.0986122886681098,20.0,3.044522437723423,0,0,0,0,0,0,1,1,1,1
Đà Nẵng,Ngũ Hành Sơn,2.5,1.252762968495368,35.0,3.58351893845611,1,0,0,0,0,0,1,0,0,0
Đà Nẵng,Ngũ Hành Sơn,1.2,0.7884573603642702,24.0,3.2188758248682006,0,0,0,0,0,0,1,1,0,0
Đà Nẵng,Ngũ Hành Sơn,1.45,0.8960880245566356,25.0,3.258096538021482,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,Thanh Khê,1.5,0.9162907318741551,20.0,3.044522437723423,0,0,0,0,0,0,1,0,1,1
Đà Nẵng,Hải Châu,1.5,0.9162907318741551,20.0,3.044522437723423,1,1,0,0,1,0,1,1,0,0
Đà Nẵng,Cẩm Lệ,1.5,0.9162907318741551,25.0,3.258096538021482,0,0,0,0,0,0,0,1,0,1
Đà Nẵng,Liên Chiểu,1.9,1.0647107369924282,20.0,3.044522437723423,1,1,0,0,1,0,1,1,0,0
Đà Nẵng,Hải Châu,2.3,1.1939224684724346,20.0,3.044522437723423,0,0,0,0,0,0,0,1,0,0
Đà Nẵng,Cẩm Lệ,2.0,1.0986122886681098,16.0,2.833213344056216,0,0,0,0,0,0,0,1,1,0
Đà Nẵng,Hải Châu,1.0,0.6931471805599453,15.0,2.772588722239781,0,0,0,0,0,0,0,0,0,0
Đà Nẵng,Liên Chiểu,1.8,1.0296194171811581,15.0,2.772588722239781,0,0,0,0,0,0,0,0,0,1
Đà Nẵng,Cẩm Lệ,1.5,0.9162907318741551,25.0,3.258096538021482,1,0,0,0,1,0,0,1,0,0
Đà Nẵng,Hải Châu,2.2,1.1631508098056809,20.0,3.044522437723423,0,0,0,0,0,0,1,1,0,0
Đà Nẵng,Hải Châu,2.0,1.0986122886681098,25.0,3.258096538021482,1,1,0,0,0,0,0,0,0,0
Đà Nẵng,Hải Châu,1.0,0.6931471805599453,13.0,2.6390573296152584,0,1,0,1,0,0,0,1,0,0
Đà Nẵng,Hải Châu,3.0,1.3862943611198906,30.0,3.4339872044851463,0,0,0,0,0,0,0,1,0,0
Đà Nẵng,Ngũ Hành Sơn,1.5,0.9162907318741551,16.0,2.833213344056216,1,1,0,0,0,0,1,1,0,0
Đà Nẵng,Liên Chiểu,2.0,1.0986122886681098,20.0,3.044522437723423,1,0,0,0,1,0,0,1,1,1
Đà Nẵng,Liên Chiểu,1.0,0.6931471805599453,25.0,3.258096538021482,0,0,0,0,0,0,0,1,0,0
Đà Nẵng,Ngũ Hành Sơn,2.5,1.252762968495368,35.0,3.58351893845611,1,1,1,1,0,1,0,1,1,0
Đà Nẵng,Thanh Khê,3.0,1.3862943611198906,30.0,3.4339872044851463,0,0,0,0,0,0,1,0,0,0
Đà Nẵng,Liên Chiểu,1.8,1.0296194171811581,35.0,3.58351893845611,0,0,0,0,0,0,1,0,0,1
